customer_id,customer_name,row_id,order_id,order_date,order_priority,year,weeknum,ship_date,ship_mode,shipping_cost,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,market,market2
LA-167804,Laura Armstrong,33628,CA-2013-155187,2013-09-25,Medium,2013,39,2013-09-27,Second Class,5.31,Corporate,United States,Los Angeles,California,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",42,5,0.0,20.85,US,North America
CW-119054,Carl Weiss,38071,CA-2013-119018,2013-11-05,High,2013,45,2013-11-09,Standard Class,6.66,Home Office,United States,Los Angeles,California,West,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,39,6,0.0,18.6624,US,North America
TH-212354,Tiffany House,40512,CA-2013-152646,2013-11-22,Medium,2013,47,2013-11-27,Standard Class,1.97,Corporate,United States,Los Angeles,California,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,32,5,0.0,15.552,US,North America
AP-107204,Anne Pryor,41272,US-2013-103674,2013-12-07,Medium,2013,49,2013-12-11,Standard Class,0.8,Home Office,United States,Los Angeles,California,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,13,2,0.0,6.4128,US,North America
HG-149654,Henry Goldwyn,32611,CA-2013-145919,2013-12-19,High,2013,51,2013-12-24,Standard Class,5.02,Corporate,United States,Los Angeles,California,West,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",39,6,0.0,18.6624,US,North America
GK-146204,Grace Kelly,33103,US-2013-116729,2013-12-26,Medium,2013,52,2013-12-29,First Class,1.33,Corporate,United States,Los Angeles,California,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,45,7,0.0,21.7728,US,North America
BT-115304,Bradley Talbott,32488,CA-2014-117212,2014-02-27,Medium,2014,9,2014-03-01,Second Class,17.93,Home Office,United States,Los Angeles,California,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,224,4,0.0,109.7208,US,North America
BT-115304,Bradley Talbott,32489,CA-2014-117212,2014-02-27,Medium,2014,9,2014-03-01,Second Class,2.6,Home Office,United States,Los Angeles,California,West,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,23,4,0.0,11.3288,US,North America
NS-186404,Noel Staavos,36514,CA-2014-134635,2014-04-16,Critical,2014,16,2014-04-18,Second Class,17.5,Corporate,United States,Los Angeles,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,79,3,0.0,36.4044,US,North America
SM-209504,Suzanne McNair,40107,CA-2014-120614,2014-05-31,Medium,2014,22,2014-06-05,Standard Class,1.63,Corporate,United States,Los Angeles,California,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",38,4,0.0,18.0096,US,North America
SS-201404,Saphhira Shifley,37422,CA-2014-145772,2014-06-04,High,2014,23,2014-06-08,Standard Class,1.4,Corporate,United States,Los Angeles,California,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,12,2,0.0,5.382,US,North America
RS-197654,Roland Schwarz,35008,CA-2014-113670,2014-10-16,Critical,2014,42,2014-10-18,First Class,35.32,Corporate,United States,Los Angeles,California,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,205,5,0.0,100.4255,US,North America
AM-103604,Alice McCarthy,33647,CA-2014-109701,2014-12-03,High,2014,49,2014-12-04,Same Day,1.77,Corporate,United States,Los Angeles,California,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",11,2,0.0,5.3214,US,North America
CS-122504,Chris Selesnick,39687,CA-2014-153227,2014-12-05,High,2014,49,2014-12-07,First Class,2.14,Corporate,United States,Los Angeles,California,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",12,2,0.0,5.7624,US,North America
RB-194654,Rick Bensley,37848,CA-2014-161578,2014-12-17,High,2014,51,2014-12-22,Second Class,1.23,Home Office,United States,Los Angeles,California,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13,2,0.0,6.4128,US,North America
FH-142754,Frank Hawley,40135,CA-2011-153808,2011-04-06,High,2011,15,2011-04-10,Second Class,8.74,Corporate,United States,Los Angeles,California,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,71,3,0.0,18.447,US,North America
JL-158354,John Lee,34831,CA-2011-110849,2011-04-18,High,2011,17,2011-04-23,Standard Class,1.79,Consumer,United States,Los Angeles,California,West,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",11,5,0.0,3.5475,US,North America
JL-158354,John Lee,34830,CA-2011-110849,2011-04-18,High,2011,17,2011-04-23,Standard Class,0.6,Consumer,United States,Los Angeles,California,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,13,4,0.0,3.8048,US,North America
MH-172904,Marc Harrigan,38493,CA-2011-116785,2011-04-26,High,2011,18,2011-04-30,Standard Class,3.37,Home Office,United States,Los Angeles,California,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,21,5,0.0,6.206,US,North America
SN-207104,Steve Nguyen,35707,US-2011-154879,2011-05-06,Medium,2011,19,2011-05-11,Standard Class,10.88,Home Office,United States,Los Angeles,California,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,108,6,0.0,30.2232,US,North America
BH-117104,Brosina Hoffman,31303,CA-2011-115812,2011-06-09,Medium,2011,24,2011-06-14,Standard Class,0.49,Consumer,United States,Los Angeles,California,West,OFF-AR-10002833,Office Supplies,Art,Newell 322,7,4,0.0,1.9656,US,North America
FM-142154,Filia McAdams,33152,CA-2011-114643,2011-06-13,High,2011,25,2011-06-17,Standard Class,2.33,Corporate,United States,Los Angeles,California,West,OFF-AR-10003631,Office Supplies,Art,Staples,15,3,0.0,4.7916,US,North America
AR-108254,Anthony Rawles,34444,CA-2011-109218,2011-06-30,Medium,2011,27,2011-07-03,Second Class,1.53,Corporate,United States,Los Angeles,California,West,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",32,5,0.0,10.368,US,North America
AB-102554,Alejandro Ballentine,40780,CA-2011-122679,2011-07-22,Medium,2011,30,2011-07-28,Standard Class,1.37,Home Office,United States,Los Angeles,California,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,20,6,0.0,6.4944,US,North America
GG-146504,Greg Guthrie,33364,CA-2011-106439,2011-10-31,High,2011,45,2011-11-04,Standard Class,1.78,Corporate,United States,Los Angeles,California,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,12,3,0.0,3.717,US,North America
TC-215354,Tracy Collins,40525,CA-2011-153619,2011-11-03,Critical,2011,45,2011-11-03,Same Day,1.6,Home Office,United States,Los Angeles,California,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,7,4,0.0,3.36,US,North America
AP-109154,Arthur Prichep,37075,CA-2011-105270,2011-11-11,Low,2011,46,2011-11-18,Standard Class,4.02,Consumer,United States,Los Angeles,California,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30,3,0.0,7.9248,US,North America
RB-194354,Richard Bierner,38919,US-2011-144078,2011-11-25,Medium,2011,48,2011-11-29,Standard Class,0.62,Consumer,United States,Los Angeles,California,West,OFF-AR-10004707,Office Supplies,Art,Staples,7,3,0.0,2.604,US,North America
RL-196154,Rob Lucas,38865,CA-2011-133830,2011-12-05,Medium,2011,50,2011-12-10,Standard Class,1.45,Consumer,United States,Los Angeles,California,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,26,9,0.0,11.907,US,North America
FP-143204,Frank Preis,38533,CA-2011-138737,2011-12-07,Medium,2011,50,2011-12-10,First Class,0.71,Consumer,United States,Los Angeles,California,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,9,3,0.0,2.4192,US,North America
MC-178454,Michael Chen,34940,CA-2011-156594,2011-12-20,High,2011,52,2011-12-23,Second Class,6.7,Consumer,United States,Los Angeles,California,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47,2,0.0,12.298,US,North America
MC-178454,Michael Chen,34941,CA-2011-156594,2011-12-20,High,2011,52,2011-12-23,Second Class,0.68,Consumer,United States,Los Angeles,California,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,4,1,0.0,1.1564,US,North America
AZ-107504,Annie Zypern,37590,CA-2012-151253,2012-04-22,High,2012,17,2012-04-26,Standard Class,7.61,Consumer,United States,Los Angeles,California,West,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64,3,0.0,16.6764,US,North America
AB-101654,Alan Barnes,35611,CA-2012-115945,2012-06-25,Medium,2012,26,2012-07-01,Standard Class,1.56,Consumer,United States,Los Angeles,California,West,OFF-AR-10004062,Office Supplies,Art,Staples,21,2,0.0,5.24,US,North America
PC-190004,Pauline Chand,32801,CA-2012-153388,2012-08-01,Medium,2012,31,2012-08-07,Standard Class,0.33,Home Office,United States,Los Angeles,California,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,7,4,0.0,3.36,US,North America
GB-145304,George Bell,35055,CA-2012-167745,2012-09-18,Medium,2012,38,2012-09-23,Standard Class,0.91,Corporate,United States,Los Angeles,California,West,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",12,2,0.0,5.4896,US,North America
SN-205604,Skye Norling,32367,CA-2012-144652,2012-11-20,Medium,2012,47,2012-11-26,Standard Class,1.07,Home Office,United States,Los Angeles,California,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,19,7,0.0,5.0596,US,North America
DP-130004,Darren Powers,33075,CA-2012-105347,2012-11-24,Medium,2012,47,2012-11-28,Standard Class,0.76,Consumer,United States,Los Angeles,California,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,15,5,0.0,6.615,US,North America
FC-142454,Frank Carlisle,37657,CA-2012-115693,2012-12-10,Medium,2012,50,2012-12-15,Standard Class,4.99,Home Office,United States,Los Angeles,California,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56,2,0.0,15.764,US,North America
PG-188954,Paul Gonzalez,40233,CA-2012-134117,2012-12-17,Critical,2012,51,2012-12-19,Second Class,72.45,Consumer,United States,Los Angeles,California,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,205,5,0.0,53.261,US,North America
PG-188954,Paul Gonzalez,40235,CA-2012-134117,2012-12-17,Critical,2012,51,2012-12-19,Second Class,2.73,Consumer,United States,Los Angeles,California,West,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",16,5,0.0,7.052,US,North America
HG-149654,Henry Goldwyn,39909,CA-2013-146437,2013-01-28,Medium,2013,5,2013-02-01,Second Class,3.91,Corporate,United States,Los Angeles,California,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,40,2,0.0,10.3168,US,North America
JO-152804,Jas O'Carroll,32902,US-2013-115819,2013-04-20,Medium,2013,16,2013-04-25,Second Class,0.41,Consumer,United States,Los Angeles,California,West,OFF-AR-10000823,Office Supplies,Art,Newell 307,5,3,0.0,1.5288,US,North America
JO-152804,Jas O'Carroll,32903,US-2013-115819,2013-04-20,Medium,2013,16,2013-04-25,Second Class,7.83,Consumer,United States,Los Angeles,California,West,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73,5,0.0,21.228,US,North America
PW-190304,Pauline Webber,40913,CA-2013-140256,2013-08-23,Low,2013,34,2013-08-30,Standard Class,0.52,Corporate,United States,Los Angeles,California,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,6,2,0.0,1.6704,US,North America
TS-214304,Tom Stivers,35880,US-2013-100405,2013-08-27,Critical,2013,35,2013-08-29,Second Class,2.99,Corporate,United States,Los Angeles,California,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,8,2,0.0,3.7996,US,North America
LR-169154,Lena Radford,40532,CA-2013-126732,2013-09-03,Medium,2013,36,2013-09-07,Standard Class,1.73,Consumer,United States,Los Angeles,California,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,19,7,0.0,5.2332,US,North America
JS-156854,Jim Sink,31386,CA-2013-109806,2013-09-18,Medium,2013,38,2013-09-23,Standard Class,1.44,Corporate,United States,Los Angeles,California,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20,3,0.0,6.633,US,North America
CS-119504,Carlos Soltero,41004,CA-2013-161746,2013-10-22,Medium,2013,43,2013-10-28,Standard Class,0.09,Consumer,United States,Los Angeles,California,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,12,3,0.0,5.6994,US,North America
AI-108554,Arianne Irving,36344,CA-2013-158694,2013-11-11,High,2013,46,2013-11-14,Second Class,1.23,Consumer,United States,Los Angeles,California,West,OFF-AR-10001227,Office Supplies,Art,Newell 338,15,5,0.0,3.969,US,North America
TB-212504,Tim Brockman,37326,US-2013-112970,2013-11-15,Critical,2013,46,2013-11-16,First Class,2.71,Consumer,United States,Los Angeles,California,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,10,3,0.0,2.8536,US,North America
MS-173654,Maribeth Schnelling,40947,CA-2013-107104,2013-11-27,Medium,2013,48,2013-12-01,Standard Class,1.58,Consumer,United States,Los Angeles,California,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,37,9,0.0,10.4076,US,North America
FH-143654,Fred Hopkins,40501,CA-2013-104689,2013-12-02,High,2013,49,2013-12-06,Standard Class,1.32,Corporate,United States,Los Angeles,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23,8,0.0,6.912,US,North America
AP-107204,Anne Pryor,41271,US-2013-103674,2013-12-07,Medium,2013,49,2013-12-11,Standard Class,1.6,Home Office,United States,Los Angeles,California,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,19,7,0.0,5.2332,US,North America
MC-181304,Mike Caudle,35892,CA-2013-129868,2013-12-27,Medium,2013,52,2014-01-01,Standard Class,2.39,Corporate,United States,Los Angeles,California,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,54,3,0.0,15.1116,US,North America
TT-214604,Tonja Turnell,36364,CA-2014-160934,2014-01-16,High,2014,3,2014-01-20,Standard Class,2.0,Home Office,United States,Los Angeles,California,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,21,5,0.0,6.206,US,North America
ED-138854,Emily Ducich,35259,CA-2014-134838,2014-02-20,High,2014,8,2014-02-21,First Class,0.83,Home Office,United States,Los Angeles,California,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,13,3,0.0,3.4668,US,North America
SP-208604,Sung Pak,31716,CA-2014-110478,2014-03-05,Medium,2014,10,2014-03-10,Standard Class,0.7,Corporate,United States,Los Angeles,California,West,OFF-AR-10001573,Office Supplies,Art,American Pencil,9,4,0.0,2.7028,US,North America
BP-110504,Barry Pond,40310,CA-2014-143084,2014-03-19,Medium,2014,12,2014-03-23,Standard Class,0.56,Corporate,United States,Los Angeles,California,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,14,5,0.0,3.753,US,North America
TB-214004,Tom Boeckenhauer,38799,US-2014-120117,2014-03-31,High,2014,14,2014-03-31,Same Day,0.38,Consumer,United States,Los Angeles,California,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6,2,0.0,2.0672,US,North America
AP-109154,Arthur Prichep,35935,CA-2014-168228,2014-04-28,High,2014,18,2014-04-30,First Class,10.4,Consumer,United States,Los Angeles,California,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47,2,0.0,12.298,US,North America
AP-109154,Arthur Prichep,35933,CA-2014-168228,2014-04-28,High,2014,18,2014-04-30,First Class,18.3,Consumer,United States,Los Angeles,California,West,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",124,4,0.0,33.4584,US,North America
AP-109154,Arthur Prichep,35934,CA-2014-168228,2014-04-28,High,2014,18,2014-04-30,First Class,2.53,Consumer,United States,Los Angeles,California,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,12,3,0.0,5.6994,US,North America
EA-140354,Erin Ashbrook,36822,CA-2014-154501,2014-05-01,Medium,2014,18,2014-05-06,Standard Class,0.21,Corporate,United States,Los Angeles,California,West,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,10,2,0.0,4.0098,US,North America
DD-135704,Dorothy Dickinson,38690,CA-2014-147844,2014-05-03,Medium,2014,18,2014-05-07,Standard Class,3.63,Consumer,United States,Los Angeles,California,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,60,3,0.0,15.4752,US,North America
RL-196154,Rob Lucas,38541,US-2014-151127,2014-05-23,Medium,2014,21,2014-05-26,First Class,5.26,Consumer,United States,Los Angeles,California,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,50,7,0.0,18.8328,US,North America
BW-112004,Ben Wallace,33585,CA-2014-143343,2014-06-11,Medium,2014,24,2014-06-14,First Class,1.49,Consumer,United States,Los Angeles,California,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,16,5,0.0,4.756,US,North America
SC-208004,Stuart Calhoun,34169,CA-2014-135167,2014-06-16,Medium,2014,25,2014-06-21,Standard Class,0.29,Consumer,United States,Los Angeles,California,West,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4,1,0.0,1.7466,US,North America
WB-218504,William Brown,36006,CA-2014-138149,2014-06-30,High,2014,27,2014-07-01,First Class,2.05,Consumer,United States,Los Angeles,California,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,12,2,0.0,3.0368,US,North America
LC-170504,Liz Carlisle,36875,CA-2014-137498,2014-09-10,Medium,2014,37,2014-09-15,Second Class,0.2,Consumer,United States,Los Angeles,California,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,7,2,0.0,1.9024,US,North America
DP-131054,Dave Poirier,38018,CA-2014-102974,2014-09-20,Medium,2014,38,2014-09-25,Standard Class,1.41,Corporate,United States,Los Angeles,California,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23,2,0.0,6.0632,US,North America
DP-131054,Dave Poirier,38019,CA-2014-102974,2014-09-20,Medium,2014,38,2014-09-25,Standard Class,0.88,Corporate,United States,Los Angeles,California,West,OFF-AR-10004956,Office Supplies,Art,Newell 33,17,3,0.0,4.8546,US,North America
SC-205754,Sonia Cooley,38959,US-2014-141509,2014-09-30,Critical,2014,40,2014-10-02,First Class,4.52,Consumer,United States,Los Angeles,California,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99,5,0.0,25.792,US,North America
RW-196904,Robert Waldorf,37238,CA-2014-112431,2014-10-13,High,2014,42,2014-10-15,Second Class,0.81,Consumer,United States,Los Angeles,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,6,2,0.0,1.5876,US,North America
ZC-219104,Zuschuss Carroll,32527,CA-2014-100013,2014-11-07,Medium,2014,45,2014-11-12,Standard Class,0.19,Consumer,United States,Los Angeles,California,West,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,6,2,0.0,1.7608,US,North America
JE-157154,Joe Elijah,41028,CA-2014-124261,2014-11-15,Medium,2014,46,2014-11-20,Standard Class,1.02,Consumer,United States,Los Angeles,California,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,34,8,0.0,9.9296,US,North America
AM-103604,Alice McCarthy,33649,CA-2014-109701,2014-12-03,High,2014,49,2014-12-04,Same Day,0.23,Corporate,United States,Los Angeles,California,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,10,6,0.0,5.04,US,North America
